"","n","age","income","yrs_school","gender_f","home_own","risk6"
"45644",59552,35,1028,0.4,0,0,658
"8570",11763,60,1037,1.5,0,1,723
"9090",12303,43,4098,1.8,0,1,708
"20918",27245,51,1543,2.3,0,0,688
"52851",67954,60,773,1.7,0,0,756
"34052",44983,31,777,4,0,0,707
"13698",17065,46,519,0.8,0,1,787
"3835",4216,50,1288,3,1,1,775
"2520",2670,24,4619,2.5,0,1,804
"44061",57889,50,1285,2.3,0,0,710
"46649",60754,62,0,0,0,1,626
"10697",13972,52,1028,1.4,1,1,669
"29081",37316,25,776,1.2,0,0,688
"21092",27526,35,778,1.8,0,0,781
"35701",48460,36,260,0.6,0,1,493
"48751",63120,56,771,1.6,0,0,758
"33170",43818,40,772,1.7,0,0,684
"38118",51430,57,0,0,0,0,711
"14150",17532,35,521,1.6,0,0,752
"2587",2739,38,518,2.1,0,1,688
"14635",18036,44,1031,1.9,0,1,678
"31912",42371,35,777,2.3,0,0,725
"23994",30890,43,3584,0,0,1,720
"38614",51957,42,0,0,0,0,803
"745",801,61,1041,1.6,1,0,707
"25305",32316,63,525,1.3,1,0,814
"39127",52504,52,15,2.4,0,0,701
"5758",6287,31,7,1.9,0,1,749
"40896",54409,60,775,1.3,0,0,742
"45779",59693,63,1558,1.5,0,0,746
"861",923,40,1292,1.5,1,1,820
"31143",41513,42,516,2.8,0,1,807
"44399",58242,59,2051,0.6,1,0,764
"51703",66645,55,2306,1.6,0,1,807
"13759",17128,60,524,2.9,1,1,798
"45451",59351,65,516,1.6,0,0,739
"37419",50682,54,779,1.3,0,1,771
"47156",61335,52,1031,1.7,1,0,764
"39510",52931,46,1286,1.8,1,1,805
"44686",58544,42,2570,3.2,1,1,786
"16145",19622,45,1295,1.1,0,0,741
"46248",60209,41,1796,1.4,0,1,648
"29005",37239,62,1293,1.2,1,0,805
"39203",52588,43,10,1.1,0,1,1
"10007",13259,53,8,0.5,0,1,773
"11327",14617,38,0,0,0,1,757
"35545",48272,59,776,1.8,0,1,670
"45683",59592,39,521,2,1,1,755
"28662",36873,30,1032,1.3,0,0,667
"11138",14425,30,1548,4.2,1,0,786
"5789",6322,0,0,0,0,1,797
"19615",25310,53,2310,2.1,0,1,691
"21985",28760,52,782,1.7,0,0,714
"40599",54090,48,0,0,0,0,605
"27574",35600,44,1549,1.3,0,1,786
"26965",34211,37,1288,1.7,0,0,770
"12385",15707,47,519,1.6,1,0,782
"47664",61922,43,1034,2.1,1,0,734
"20350",26603,59,516,1.1,0,1,749
"34522",45655,42,4361,1.6,0,0,784
"5500",6008,56,524,1.9,0,0,721
"1998",2119,28,1037,0.8,0,0,722
"36584",49803,33,2311,2.4,0,1,734
"5762",6292,53,263,1.3,1,0,755
"1054",1127,49,773,1.7,0,0,704
"21186",27811,61,519,1.9,1,0,788
"6140",7283,54,10,1.2,1,1,813
"52302",67322,48,774,1.6,1,1,834
"31452",41850,47,2,1.1,1,0,737
"30313",40163,45,1037,0.6,0,1,789
"31880",42332,49,260,1.3,1,1,689
"24027",30925,55,260,1,0,0,741
"17480",21451,41,779,1,1,0,792
"41134",54664,34,2575,0.8,0,0,742
"35017",47084,28,520,1,0,0,689
"7168",10232,49,1046,0.7,0,1,760
"40052",53501,59,259,0.6,0,1,760
"49040",63447,55,775,1.5,0,1,724
"51427",66265,33,2568,1.5,1,1,632
"2710",2870,44,1546,1,0,0,584
"27609",35698,46,1554,1.4,1,0,800
"23507",30369,33,2569,1.8,0,1,745
"40257",53721,51,24,0,1,0,794
"38974",52340,55,1036,2,0,0,681
"24128",31029,58,4,1,0,1,779
"47076",61237,63,12,2.2,0,0,809
"40531",54018,57,1542,1.8,1,1,797
"3405",3746,65,771,0.8,0,1,806
"37227",50482,50,1036,2.2,0,0,758
"10237",13497,38,772,1.9,0,0,768
"42714",56353,37,784,1.7,1,0,817
"8183",11346,48,3355,0.5,0,1,711
"51849",66809,46,1545,1.8,0,0,651
"4589",5028,27,2564,2.2,0,0,717
"44647",58504,39,514,1.3,0,0,715
"9006",12217,56,527,1.8,1,0,764
"8742",11943,59,1033,2.6,1,0,807
"31558",41968,45,522,0.1,0,1,781
"45837",59756,50,1795,2.3,0,1,651
"24959",31927,53,3,0,0,0,758
"13514",16872,41,259,1,0,1,735
"30918",41253,59,1547,1.6,0,0,659
"52576",67635,42,0,0,0,1,662
"52464",67505,41,1038,1.2,0,1,640
"18326",22592,39,1287,1.7,0,0,674
"35516",48238,42,1036,1.7,0,0,520
"16528",20046,36,0,0,0,0,631
"4170",4573,53,519,3.1,0,1,816
"40771",54273,53,2830,1.4,1,1,706
"52923",68043,61,778,1,1,0,820
"24823",31782,54,524,0.2,0,0,619
"17909",22147,43,1299,0.5,0,1,798
"1226",1313,63,1040,1.8,0,0,782
"48876",63259,54,2324,1,1,1,624
"32621",43207,50,5,1.1,0,1,799
"4597",5038,40,1040,1,1,1,786
"21571",28320,30,527,2.6,0,0,729
"34425",45426,29,772,1.8,0,1,760
"32323",42860,36,1544,2.4,0,1,700
"2533",2683,30,1283,0,0,1,696
"5932",6529,30,3336,2,1,1,735
"23271",30119,52,774,1.8,0,0,631
"15467",18907,27,1289,0.7,0,1,747
"44715",58576,41,1034,2.3,1,1,695
"3629",3990,36,3,0.8,1,1,772
"51016",65757,52,2315,0.7,0,0,654
"15089",18515,25,777,1.2,0,1,692
"54896",70241,48,15,1,0,0,762
"37255",50512,41,774,1.7,0,0,713
"25169",32160,62,1028,0.3,0,0,820
"27287",34736,53,522,0.2,0,0,633
"52380",67411,35,1801,1.4,1,0,726
"23701",30583,57,517,1.2,0,1,677
"44910",58782,40,775,3,0,0,600
"45093",58974,57,1288,1.4,0,0,802
"2992",3169,53,3601,1.5,0,0,778
"13930",17305,40,0,0.5,0,0,798
"16833",20396,48,262,0.8,0,1,718
"22871",29696,35,524,3,0,1,812
"54821",70154,40,1036,2.6,0,1,803
"30534",40839,112,1045,1.2,0,1,714
"13978",17353,31,10,2.3,0,0,663
"2880",3050,56,519,2.1,1,1,663
"4096",4495,54,1803,1.4,1,1,725
"8651",11847,51,1799,1.2,0,0,631
"37319",50578,40,1032,2.2,0,0,752
"38942",52307,47,2331,1,0,1,826
"42151",55744,54,775,0.7,0,0,745
"42089",55679,48,520,1.7,0,0,800
"24804",31763,48,516,0.9,0,0,767
"45900",59822,48,1037,1.4,0,0,637
"43373",57116,55,521,1.6,0,1,633
"30469",40688,34,1546,1.8,1,1,548
"43718",57509,43,19,2.1,1,1,804
"2661",2819,38,3335,1.9,0,0,638
"36740",49967,49,12,0.5,0,0,707
"1086",1159,33,4101,1.5,1,1,731
"22945",29775,59,1294,1.7,0,1,703
"46739",60857,54,1798,1,1,0,709
"4795",5252,46,1032,2.1,0,1,788
"54056",69304,59,4,0.7,0,0,706
"10113",13369,56,2826,2.1,0,1,773
"21980",28755,64,2057,1.4,0,0,816
"24221",31126,52,1038,1.7,0,1,765
"49418",63864,82,2306,0.6,0,0,707
"17588",21591,35,1543,1.5,1,1,711
"45302",59193,46,517,2.3,1,1,746
"49639",64114,57,13,0.8,0,0,759
"48554",62907,44,773,2.3,0,0,584
"3561",3918,53,4,0,1,1,517
"47836",62119,55,517,1.3,0,1,574
"28220",36398,41,1548,0.7,1,1,747
"50371",65036,31,1542,0.5,1,0,703
"27023",34280,54,0,1.1,0,1,785
"7770",10897,47,21,0.8,1,1,723
"44515",58367,44,0,0,0,0,756
"10929",14210,50,779,1.1,0,0,739
"35941",48761,55,11,1.8,0,0,688
"3151",3343,62,781,0.9,0,0,721
"37315",50574,50,1036,2.1,0,0,805
"52613",67678,31,522,2.3,0,1,728
"54400",69686,50,1541,0.5,0,0,717
"4530",4961,43,2316,1.5,1,1,782
"20718",27004,34,4365,1.2,0,0,792
"46462",60439,46,35,0,0,1,775
"14129",17510,36,1289,2.5,0,0,772
"26099",33222,35,1287,1.2,0,0,783
"10861",14139,39,1286,2.9,0,1,815
"7120",10178,49,775,2.3,1,1,804
"20187",26416,38,1802,0,0,1,776
"11696",14993,50,522,1.2,1,0,653
"46017",59952,37,516,1,0,0,742
"35778",48549,51,519,1.8,1,1,788
"19105",23792,31,519,2.2,0,1,700
"6694",9273,42,782,1.8,0,1,805
"17732",21815,34,776,1.9,1,1,654
"39933",53376,55,1284,2,1,1,797
"14705",18111,43,1282,2.4,1,0,485
"15695",19153,38,526,1.8,0,1,797
"13609",16972,56,773,0.7,0,0,779
"20939",27272,64,1047,2.2,1,0,635
"47170",61352,64,4,0.8,0,0,816
"52513",67567,49,524,0.9,1,1,737
"33186",43837,37,260,1.2,0,1,737
"19957",26160,36,1031,3,1,1,770
"14139",17520,37,6,0.6,1,0,757
"38230",51549,59,0,0,0,0,696
"45213",59101,54,1284,2.5,0,0,778
"28667",36878,49,2308,1.5,0,0,774
"18491",22768,24,1026,0.7,1,0,730
"11434",14727,38,530,1.6,0,1,772
"49830",64326,108,13,2.2,0,0,763
"27371",35025,43,778,1.8,0,0,584
"47955",62257,41,522,2.5,1,0,741
"54199",69461,55,531,1.1,0,1,766
"6165",7388,37,1542,2.3,0,0,737
"15120",18546,56,774,2.6,0,0,763
"1913",2033,30,2306,1.8,0,0,699
"21790",28549,134,1030,1.8,1,1,798
"44968",58842,43,257,2.1,1,1,704
"7324",10398,62,1033,1.1,0,1,728
"23391",30247,36,1037,1.9,0,0,704
"2072",2197,26,2330,0.3,1,1,780
"25100",32080,34,1288,2.3,0,0,796
"47859",62145,35,1289,0.2,1,1,633
"36193",49382,35,520,1.8,0,1,754
"51942",66908,39,2822,0.6,0,1,813
"28311",36497,55,1796,1.7,0,1,716
"20921",27249,47,10,0.6,0,1,773
"47539",61778,37,262,2.1,0,0,812
"32777",43387,36,784,1.4,1,1,713
"281",307,53,780,1.9,0,0,709
"35617",48362,38,517,1.5,0,0,736
"15484",18926,38,515,1.4,0,1,679
"29516",37812,29,1288,1.9,1,0,716
"17214",21126,45,2058,2.5,1,1,807
"29825",38631,58,1294,1.2,0,0,767
"24344",31260,64,774,2.2,0,1,831
"46177",60126,48,519,1.6,0,0,703
"32106",42609,36,8,0.7,0,1,764
"45142",59026,50,776,2.1,1,0,484
"23532",30398,32,1033,1.9,0,1,792
"53341",68510,41,1033,1.9,1,1,686
"8667",11863,26,516,0.7,0,1,565
"18294",22559,29,2331,1,1,0,735
"9558",12792,48,1029,0.7,0,0,736
"12262",15581,36,1287,1.8,0,0,778
"50132",64783,29,520,1.5,1,1,731
"25513",32551,47,1029,2,1,1,801
"13953",17328,29,782,1.5,0,0,767
"49196",63617,0,0,0,0,0,838
"55153",70517,58,1287,1.9,0,0,735
"26341",33490,46,1294,0.8,0,1,763
"725",780,45,1291,1.9,1,1,738
"11222",14511,36,1033,2.4,0,0,777
"10953",14236,38,2311,2.3,0,1,769
"1235",1322,43,2566,3.1,1,1,791
"3946",4332,48,4113,1.9,1,0,655
"45975",59903,60,517,0.6,0,0,787
"49956",64499,32,518,2,1,1,793
"18533",22816,25,261,1.9,0,0,554
"21326",28060,42,2313,1.3,1,1,591
"51892",66854,56,1541,3,0,1,722
"10868",14146,60,1809,1.1,1,0,779
"14294",17678,55,2065,2.2,1,0,778
"8767",11970,35,769,0.7,0,1,725
"28783",36998,37,776,2.7,1,1,786
"53601",68803,48,0,1.4,0,1,782
"15885",19348,54,775,2.2,0,0,798
"37939",51232,53,1797,2.1,0,1,812
"23662",30541,60,266,2.8,1,1,784
"44644",58501,51,6,0,0,0,615
"29069",37303,53,4,1.8,0,0,801
"11033",14317,53,258,0,0,0,700
"14341",17725,35,528,1.5,0,1,673
"13476",16833,44,6,0.8,0,0,773
"50753",65454,37,1038,2.7,0,1,531
"27351",34964,51,1546,1.8,0,1,713
"653",705,40,778,0.1,0,0,619
"52117",67110,35,1548,1.8,0,1,997
"27922",36079,52,518,1.4,0,1,816
"16473",19985,43,1282,2.1,0,1,784
"42269",55870,51,1546,2.1,0,1,744
"6600",8974,41,1287,1.6,0,1,753
"44726",58587,35,1291,0.6,1,1,737
"1238",1325,36,1032,2,1,0,669
"30949",41290,32,1037,1.6,0,0,752
"49708",64191,169,1042,0.7,1,0,719
"43304",57036,37,1,1.3,0,1,648
"50575",65251,45,773,1.9,1,1,731
"2545",2697,31,773,1.1,1,1,702
"47467",61690,50,1026,1.2,0,1,793
"46563",60574,32,21,1.4,0,0,539
"54119",69370,44,776,1.3,1,0,698
"32101",42603,52,262,2.8,0,1,742
"46054",59990,45,268,1.6,0,1,765
"19969",26174,57,271,1.9,1,1,766
"5969",6647,48,2060,2.7,1,0,748
"28111",36281,44,525,1.8,0,0,773
"53952",69188,53,273,0.8,0,0,800
"44123",57952,47,518,1.1,1,0,763
"41949",55533,44,779,2.1,0,0,640
"12360",15682,56,1292,2,0,1,756
"54844",70179,51,518,0.9,0,0,585
"54853",70190,46,538,0.9,1,1,789
"49456",63905,43,519,2.4,0,0,787
"1263",1354,28,1799,2.2,0,0,806
"21315",28048,41,2063,2,1,1,820
"32443",43003,52,257,1.6,0,0,744
"39443",52858,53,1559,2.1,0,1,748
"19782",25856,35,2570,3,0,1,739
"43300",57031,45,522,1.6,0,1,816
"41997",55582,63,1297,1,0,0,583
"39843",53278,52,530,1.2,0,1,751
"6662",9173,54,525,1.2,0,1,773
"4674",5123,62,516,0.6,0,0,717
"10065",13321,47,1289,1.6,1,1,639
"26087",33209,34,6,0,0,0,673
"35847",48631,45,522,0.7,1,0,659
"33964",44864,58,260,1.3,0,1,739
"50599",65277,48,2578,1.2,0,0,798
"1780",1894,50,7,2.5,0,1,791
"52749",67836,51,1031,1.6,0,1,744
"45399",59294,50,262,2.8,0,0,763
"53300",68465,32,519,1.8,0,0,761
"1609",1714,35,2575,2.5,0,1,755
"405",443,63,2306,0.7,1,0,779
"11348",14639,42,518,1.6,0,0,773
"11818",15120,24,774,2.6,1,0,713
"10293",13555,57,4,2.7,1,0,777
"23768",30653,55,2,0.6,0,0,689
"46085",60021,57,1287,2.2,0,0,734
"41255",54792,42,516,1,0,0,688
"52038",67020,49,261,2.3,1,0,810
"43593",57364,44,778,2.6,0,1,737
"33465",44168,56,1290,3,0,0,736
"27874",36028,29,530,1.8,0,1,798
"19550",25094,53,517,1.6,1,1,801
"41396",54944,56,261,3.8,1,0,696
"1701",1814,34,0,0,1,0,806
"42445",56063,30,1542,1.9,0,0,683
"45141",59025,135,259,2.2,1,0,718
"1771",1885,42,770,0,1,1,710
"44844",58715,52,0,0,0,0,758
"54288",69561,61,0,0,1,1,740
"30371",40335,46,772,0.6,1,0,683
"52126",67119,48,1030,0.8,0,1,819
"39773",53206,56,9,0.5,0,1,699
"22415",29217,49,1035,1.9,0,1,772
"3837",4218,37,0,0,0,1,751
"53112",68255,48,10,1.5,0,1,741
"50246",64902,40,4360,1.5,1,0,693
"26996",34245,44,1290,1.6,0,0,734
"15505",18948,51,1032,1.5,0,0,769
"27042",34301,54,1549,2.3,0,0,704
"24847",31807,56,517,1.4,0,1,774
"54697",70021,64,262,1.6,0,0,688
"13317",16664,59,783,1.4,0,0,721
"9418",12650,53,773,0.1,0,0,733
"16703",20235,63,2,0.2,0,0,769
"21394",28133,41,2048,1.1,0,1,757
"23325",30179,58,1549,1.7,1,1,792
"29635",37989,64,780,1.3,0,0,732
"44343",58183,55,773,0.6,1,0,642
"10379",13645,40,264,1.8,1,1,703
"16352",19846,39,261,1.2,1,0,780
"34653",46099,39,1292,1.5,0,1,710
"29380",37635,52,772,0.5,1,0,647
"52762",67851,45,259,0.7,1,0,786
"43216",56932,48,781,1.3,1,1,779
"35007",47063,65,261,1.5,0,1,762
"8493",11678,41,10,1.8,1,1,722
"20185",26414,33,773,1.6,0,0,562
"21262",27988,52,517,0.9,1,1,808
"46438",60414,57,4,0,0,0,579
"18836",23200,37,263,2,0,0,779
"39161",52542,43,784,0.9,0,0,716
"48358",62702,47,46,0,0,0,759
"54859",70197,54,782,1.9,0,0,821
"40962",54481,59,1807,2,0,0,767
"36485",49696,62,273,1.5,0,0,678
"29754",38367,32,275,1.9,0,1,741
"50963",65698,32,1284,0.9,0,1,722
"5464",5967,27,1556,3.8,0,1,718
"28481",36680,61,778,0.5,0,1,629
"15404",18841,34,772,1.3,1,1,699
"54516",69817,56,522,2.1,0,1,811
"50313",64977,40,1292,1.8,1,1,506
"29173",37410,33,268,2,0,0,728
"49406",63852,47,278,2,0,1,802
"24605",31548,50,778,1.4,1,0,792
"22104",28884,41,5,2,0,0,750
"28034",36199,60,1808,1.4,0,0,753
"14889",18307,25,1798,0,0,1,693
"37964",51260,56,774,2.3,0,1,778
"52421",67455,45,0,0,0,1,726
"34911",46818,59,772,0.2,1,0,734
"37381",50641,65,1544,0.9,0,1,805
"34797",46497,53,2570,2.5,0,1,644
"43183",56889,31,1036,1.9,1,0,773
"23766",30650,63,11,2.9,0,1,806
"51598",66533,38,1286,2.1,1,0,766
"7752",10879,61,1046,0.8,0,1,804
"26957",34203,32,264,0.9,1,1,630
"41078",54604,41,769,0.5,0,0,774
"7441",10528,62,773,0.8,0,0,742
"6250",7712,42,517,1.7,1,0,581
"21281",28011,62,262,1.1,0,0,711
"28883",37106,39,774,0.7,1,0,589
"48781",63152,47,781,2.1,1,1,649
"9504",12737,39,270,1.7,1,0,709
"6633",9073,33,2055,1.5,1,1,750
"37891",51182,55,1543,0.4,1,1,710
"22903",29729,60,520,2.5,0,1,589
"37207",50460,54,13,0.5,1,0,596
"55159",70523,55,1291,1.6,1,0,773
"44276",58113,44,263,1.1,0,1,701
"4258",4668,49,774,0.6,1,1,722
"40910",54424,46,1809,1.5,0,0,677
"46604",60655,57,7466,0,0,0,703
"20879",27186,47,1547,1.5,1,1,704
"8548",11740,41,526,1.3,0,0,684
"38402",51730,59,8,4.1,0,0,720
"40143",53600,55,15,0.9,0,0,797
"22972",29805,39,1539,0.9,0,1,646
"46873",61001,56,13,0.8,0,0,610
"14766",18175,40,264,0.4,0,1,631
"3114",3299,46,1301,1.6,1,0,722
"29885",38845,46,1805,2.1,1,0,731
"42747",56390,46,1548,1.6,1,0,799
"5926",6514,36,526,2,1,0,807
"7084",10141,48,1285,1.9,0,0,822
"3712",4083,45,1032,2.7,1,0,792
"45345",59237,51,264,1.6,0,0,615
"38158",51472,33,525,0.9,0,1,710
"46127",60069,44,1029,2.3,0,1,803
"22763",29582,56,778,0.9,0,1,774
"23074",29910,53,516,1,0,1,681
"35829",48610,38,12,3.4,1,0,711
"30859",41179,59,1296,1.2,1,0,760
"22970",29802,34,10,1.9,0,0,801
"43670",57452,60,514,1.2,0,1,775
"13804",17174,54,1545,2.1,1,0,750
"19652",25454,36,263,2.8,0,1,653
"50688",65376,59,518,2.3,0,1,767
"38961",52327,63,522,1.4,0,1,711
"22612",29424,40,1033,1.8,0,0,997
"36811",50041,50,1549,1.7,1,1,772
"54505",69804,41,1800,1.8,0,1,793
"44571",58426,44,260,0.7,1,0,607
"18804",23149,36,263,0.6,0,0,659
"33375",44061,46,266,1.2,1,1,771
"54503",69802,48,780,1.6,0,1,788
"44541",58394,51,791,2.4,0,0,601
"49944",64460,51,789,0.5,0,1,809
"19631",25395,39,774,1.4,1,1,623
"20989",27339,54,261,1.1,0,0,634
"53065",68199,43,2072,1,0,1,820
"48912",63299,60,257,1.2,1,1,806
"44874",58745,49,1805,2.4,0,0,644
"2474",2623,42,1294,2,0,0,718
"27657",35781,45,9,1.1,0,0,693
"32238",42761,46,520,0.7,1,0,801
"8850",12055,35,1549,1.3,0,0,819
"51271",66045,49,11,1.7,1,0,592
"41428",54981,57,1545,2.3,0,0,816
"35764",48535,35,0,0,0,1,667
"37900",51192,46,1287,2.5,0,1,812
"5772",6302,57,263,0.2,0,0,739
"50558",65234,52,1033,1.7,1,1,584
"2981",3158,65,1034,2.8,0,0,753
"46966",61110,33,1800,0.7,0,1,667
"30636",40946,54,532,2,0,0,817
"6850",9737,59,519,2,1,0,801
"27001",34250,36,264,1.6,0,0,809
"28958",37190,28,2058,0.4,0,1,779
"18155",22408,27,2825,1.2,0,0,742
"1661",1770,32,1036,2.2,0,0,744
"23537",30403,34,1297,1.3,1,1,778
"49835",64331,41,1548,1.6,1,0,686
"24331",31244,59,258,0.6,0,0,796
"41830",55407,35,782,2.9,1,0,712
"49796",64288,53,1288,2,1,0,789
"11028",14312,28,1287,1.1,0,1,787
"4761",5216,45,517,2.1,0,0,784
"24747",31703,54,264,1.9,0,0,661
"41438",54993,62,1038,1.5,0,0,799
"12588",15913,41,777,1.5,1,1,791
"49154",63572,34,1542,1.6,0,1,802
"30",34,59,1803,1,1,0,716
"22553",29363,37,2315,1.9,0,0,627
"7114",10172,41,265,3.6,0,1,746
"44839",58710,33,1293,2,0,1,748
"47190",61375,33,518,0.7,1,0,783
"48339",62681,46,0,0,1,0,759
"24891",31855,53,785,1,0,0,659
"16834",20397,41,772,0.6,0,1,804
"30752",41069,55,1808,0.5,0,0,766
"29979",39183,41,260,0.7,1,0,775
"54000",69242,50,260,0.2,0,1,532
"52205",67214,58,2,0.3,0,1,781
"18284",22548,44,2051,1.1,1,0,752
"29842",38688,55,525,1.9,0,0,803
"5291",5780,56,1026,0.7,0,1,773
"1264",1355,36,1287,1.7,0,0,769
"46766",60887,62,783,0.6,0,0,672
"44531",58383,51,1034,2.2,0,1,691
"33810",44621,49,775,1.7,1,0,730
"41708",55280,45,782,2,0,1,741
"41691",55261,35,1030,2.6,1,1,808
"30774",41091,115,775,1.5,0,0,780
"32184",42698,36,521,1.9,1,1,764
"16874",20453,59,0,0,1,0,760
"34402",45390,52,264,2,0,1,667
"20540",26812,43,5,0.5,0,1,799
"43147",56845,44,1293,1.2,0,1,772
"36777",50005,58,1805,0.6,1,1,693
"24341",31257,52,0,1.4,1,0,736
"20596",26873,57,779,2.5,0,0,712
"30741",41058,47,263,1.6,1,0,763
"26715",33919,34,520,0.7,0,0,798
"53717",68927,54,9,2.1,0,0,809
"46734",60851,48,523,1.4,0,1,774
"17",19,58,776,1.4,0,1,806
"40090",53542,51,1808,1.4,1,1,662
"16110",19584,49,1285,1.4,0,1,797
"54210",69475,59,0,0,1,0,780
"4287",4697,45,266,1.3,1,0,606
"54398",69684,43,1800,2.5,0,1,768
"12964",16302,43,1291,1.2,0,0,779
"7273",10343,38,10,1.9,0,0,749
"38259",51579,61,1030,1.3,0,1,754
"49679",64156,119,1290,2.3,1,0,744
"30952",41294,56,1032,1.6,0,1,698
"701",754,38,779,2,0,1,734
"11380",14671,59,261,0.5,0,0,720
"46600",60651,43,5,1,0,0,685
"14427",17816,28,1031,1.9,1,0,802
"13341",16689,49,3849,2.5,0,1,755
"28174",36346,46,519,1.6,0,1,794
"22858",29681,39,268,2.4,1,1,434
"44302",58141,43,2827,3,1,0,663
"35242",47638,35,776,1.8,0,0,794
"45754",59667,63,1026,1.6,1,0,749
"14892",18310,44,258,1.7,0,0,800
"1177",1259,61,773,0.5,1,1,743
"25716",32787,32,1028,0,0,1,759
"44643",58500,56,265,2.1,0,0,652
"39231",52619,55,2328,1.7,0,0,721
"50205",64858,55,516,1,0,0,785
"16831",20394,61,260,0.4,0,1,837
"39613",53037,64,0,0,0,0,745
"14370",17756,51,526,1.8,0,1,751
"19070",23703,58,774,1.8,0,1,784
"31623",42037,31,1294,2,0,0,675
"47916",62211,39,7,1.8,0,1,759
"30784",41101,50,518,1,0,1,597
"23109",29949,45,521,1.1,1,1,579
"53685",68892,47,1286,1.4,0,1,789
"10729",14005,62,1292,1.5,1,1,764
"53358",68532,40,519,1.4,0,0,713
"6216",7566,51,1543,2.6,0,1,803
"7486",10580,65,0,0,0,0,499
"9203",12424,31,1033,1.4,1,1,669
"19861",26040,30,256,0,0,0,755
"30594",40900,54,0,0,1,1,673
"25728",32800,32,779,2,0,0,795
"41287",54826,63,771,0.9,1,1,776
"42599",56227,45,269,2,1,0,673
"20660",26941,35,2,0.8,1,1,588
"14634",18035,34,1283,2.2,1,1,817
"32846",43465,54,1548,3.1,0,1,716
"45425",59323,48,10,1.3,0,1,791
"50779",65483,42,2058,2.2,1,0,749
"50213",64867,54,4,0.3,1,0,681
"4818",5277,49,258,1,1,0,722
"47936",62234,61,776,2,0,1,775
"16045",19516,42,9,2,0,1,807
"7484",10578,59,777,1.9,0,0,783
"39881",53319,63,1030,0.5,0,0,781
"33966",44866,50,518,2.4,1,1,784
"13443",16799,43,0,0,1,0,756
"9374",12605,52,1546,1.7,0,1,792
"47286",61484,46,5,0.4,0,1,816
"18949",23430,50,1289,2,1,0,766
"33939",44826,39,1802,2.3,0,1,702
"24586",31527,48,774,1.1,0,0,751
"34152",45096,32,261,0.5,1,0,739
"3113",3298,41,772,0.2,1,0,534
"8268",11438,30,2053,1.8,0,1,779
"43656",57434,41,777,0.5,0,1,669
"9522",12756,56,1026,0.8,0,1,809
"47089",61254,56,521,1.9,0,0,816
"42366",55975,45,5897,0.5,1,1,603
"1890",2009,28,0,0,0,0,801
"42759",56403,38,1550,0.5,0,0,811
"6161",7372,63,5,0,0,0,797
"23015",29850,43,774,0.3,0,0,748
"9602",12841,43,781,1.9,0,1,767
"12028",15336,38,515,2,0,0,740
"41699",55269,53,0,0,0,0,756
"40968",54487,53,774,2.1,0,0,695
"5889",6456,49,1030,0.2,0,1,766
"24205",31110,54,11,0.5,0,1,723
"29546",37856,58,12,2.4,1,0,794
"7588",10694,51,780,0.4,0,0,714
"53458",68646,31,269,2.8,0,1,716
"32849",43468,39,12,1.6,0,1,731
"11721",15019,34,1284,0.9,0,0,760
"49459",63908,94,774,2,0,0,718
"11547",14844,39,781,1,0,0,780
"30143",39645,59,1037,1.9,1,1,798
"43187",56893,58,522,1.6,0,0,678
"27309",34815,65,515,0.2,1,1,563
"23289",30140,37,520,1.7,0,1,782
"33916",44788,46,775,1.5,1,0,688
"52686",67764,31,1543,1.9,0,1,795
"6301",7889,49,2056,1,0,1,675
"16999",20752,46,515,2,0,1,664
"47207",61394,58,259,0,1,0,780
"8098",11256,53,1547,1.5,0,0,754
"55034",70388,50,1559,0,0,1,587
"18488",22765,46,1289,1.8,1,0,610
"23160",30002,42,521,1.9,0,1,698
"13149",16489,62,776,2,1,1,811
"46574",60593,35,4367,1.3,0,0,697
"43062",56741,41,3345,1.6,1,0,791
"50216",64870,48,5,0.9,0,0,777
"1826",1942,32,1030,0.5,0,0,798
"18369",22636,37,1033,2,0,0,683
"48624",62981,36,519,0.9,1,1,653
"13492",16849,40,1547,1.8,0,1,722
"20736",27022,41,1028,2.1,0,1,737
"15068",18492,45,263,1.6,1,0,815
"27923",36080,58,0,0,1,1,789
"4022",4414,47,1034,1.7,0,0,745
"22679",29498,36,1032,0.9,0,1,747
"46630",60713,45,2585,0.8,0,0,769
"26045",33165,48,772,0.6,0,1,760
"46567",60579,40,259,0.5,0,0,672
"53961",69197,54,1290,1.3,0,1,814
"3402",3743,41,1809,1.1,0,1,741
"38223",51542,39,1031,3,0,0,779
"11798",15098,54,521,0.8,1,0,785
"18999",23518,47,524,1.5,1,0,416
"11101",14387,46,1037,1,0,0,795
"8799",12003,59,775,1.6,1,1,634
"35235",47616,44,782,1.2,0,1,769
"12053",15365,49,780,0.9,1,0,813
"2168",2301,41,1032,1.9,0,0,785
"8509",11695,39,1288,1.8,1,0,773
"40379",53853,50,0,0,0,0,769
"4973",5444,50,4362,2.5,0,0,798
"23713",30595,53,770,1.5,0,0,778
"49454",63903,30,512,1.7,0,1,672
"19810",25923,43,1033,1.8,1,0,523
"8253",11422,52,1800,2.8,0,1,804
"7764",10891,42,5128,1.4,0,0,782
"48345",62688,55,531,1.2,0,0,708
"33369",44053,49,261,0.4,0,1,756
"28449",36647,35,2053,1.8,0,0,733
"50247",64903,33,2823,1.3,0,1,524
"29117",37353,60,515,2,0,0,810
"50923",65652,30,520,3.1,1,0,780
